month;day;hour;number;radiation;Temp
2;22;9;1257;40;1.0
2;22;10;1258;102;1.6
2;22;11;1259;171;2.3
2;22;12;1260;226;2.9
2;22;13;1261;252;3.5
2;22;14;1262;238;2.8
2;22;15;1263;198;2.8
2;22;16;1264;128;2.8
2;22;17;1265;63;2.8
2;22;18;1266;3;3.5
2;22;19;1267;0;3.1
2;22;20;1268;0;2.7
2;22;21;1269;0;2.3
2;22;22;1270;0;1.9
2;22;23;1271;0;1.6
2;22;24;1272;0;1.2
2;23;1;1273;0;0.4
2;23;2;1274;0;-0.5
2;23;3;1275;0;-1.3
2;23;4;1276;0;-1.8
2;23;5;1277;0;-2.2
2;23;6;1278;0;-2.5
2;23;7;1279;0;-2.9
2;23;8;1280;1;-2.9
2;23;9;1281;34;-2.5
2;23;10;1282;94;-1.7
2;23;11;1283;147;-0.9
2;23;12;1284;157;-0.4
2;23;13;1285;181;0.0
2;23;14;1286;177;0.3
2;23;15;1287;154;0.4
2;23;16;1288;100;0.2
2;23;17;1289;44;-0.3
2;23;18;1290;2;-0.9
2;23;19;1291;0;-1.3
2;23;20;1292;0;-1.6
2;23;21;1293;0;-2.0
2;23;22;1294;0;-2.5
2;23;23;1295;0;-2.8
2;23;24;1296;0;-3.1
2;24;1;1297;0;-3.2
2;24;2;1298;0;-3.2
2;24;3;1299;0;-3.2
2;24;4;1300;0;-3.2
2;24;5;1301;0;-3.2
2;24;6;1302;0;-3.2
2;24;7;1303;0;-3.2
2;24;8;1304;1;-3.1
2;24;9;1305;40;-2.2
2;24;10;1306;88;-1.1
2;24;11;1307;132;0.0
2;24;12;1308;161;0.9
2;24;13;1309;172;1.7
2;24;14;1310;181;2.3
2;24;15;1311;151;2.5
2;24;16;1312;97;2.4
2;24;17;1313;45;1.9
2;24;18;1314;2;0.9
2;24;19;1315;0;0.7
2;24;20;1316;0;0.1
2;24;21;1317;0;-0.3
2;24;22;1318;0;-0.8
2;24;23;1319;0;-1.3
2;24;24;1320;0;-1.8
2;25;1;1321;0;-2.4
2;25;2;1322;0;-3.1
2;25;3;1323;0;-3.8
2;25;4;1324;0;-4.2
2;25;5;1325;0;-4.5
2;25;6;1326;0;-4.7
2;25;7;1327;0;-5.0
2;25;8;1328;1;-5.0
2;25;9;1329;61;-3.8
2;25;10;1330;133;-2.4
2;25;11;1331;197;-1.1
2;25;12;1332;266;0.2
2;25;13;1333;279;1.1
2;25;14;1334;269;1.8
2;25;15;1335;240;2.1
2;25;16;1336;160;1.9
2;25;17;1337;86;1.3
2;25;18;1338;2;0.2
2;25;19;1339;0;-0.6
2;25;20;1340;0;-1.5
2;25;21;1341;0;-2.3
2;25;22;1342;0;-3.2
2;25;23;1343;0;-4.0
2;25;24;1344;0;-4.9
2;26;1;1345;0;-5.7
2;26;2;1346;0;-6.5
2;26;3;1347;0;-7.3
2;26;4;1348;0;-7.8
2;26;5;1349;0;-8.3
2;26;6;1350;0;-8.6
2;26;7;1351;0;-8.9
2;26;8;1352;2;-8.9
2;26;9;1353;84;-7.4
2;26;10;1354;211;-5.3
2;26;11;1355;319;-3.3
2;26;12;1356;338;-1.9
2;26;13;1357;302;-1.3
2;26;14;1358;260;-1.1
2;26;15;1359;239;-1.0
2;26;16;1360;156;-1.6
2;26;17;1361;74;-2.6
2;26;18;1362;2;-3.8
2;26;19;1363;0;-4.2
2;26;20;1364;0;-4.5
2;26;21;1365;0;-4.8
2;26;22;1366;0;-5.1
2;26;23;1367;0;-5.5
2;26;24;1368;0;-5.8
2;27;1;1369;0;-5.8
2;27;2;1370;0;-5.6
2;27;3;1371;0;-5.4
2;27;4;1372;0;-5.2
2;27;5;1373;0;-5.0
2;27;6;1374;0;-4.8
2;27;7;1375;0;-4.6
2;27;8;1376;2;-4.3
2;27;9;1377;85;-2.7
2;27;10;1378;198;-0.8
2;27;11;1379;299;1.1
2;27;12;1380;363;2.7
2;27;13;1381;389;2.8
2;27;14;1382;376;2.8
2;27;15;1383;332;2.8
2;27;16;1384;219;2.8
2;27;17;1385;122;2.8
2;27;18;1386;12;2.8
2;27;19;1387;0;2.8
2;27;20;1388;0;3.7
2;27;21;1389;0;3.5
2;27;22;1390;0;3.4
2;27;23;1391;0;3.3
2;27;24;1392;0;3.1
2;28;1;1393;0;2.1
2;28;2;1394;0;1.2
2;28;3;1395;0;0.3
2;28;4;1396;0;-0.2
2;28;5;1397;0;-0.6
2;28;6;1398;0;-0.9
2;28;7;1399;0;-1.2
2;28;8;1400;1;-1.2
2;28;9;1401;67;-0.4
2;28;10;1402;133;0.3
2;28;11;1403;238;1.2
2;28;12;1404;294;2.1
2;28;13;1405;338;2.8
2;28;14;1406;266;3.1
2;28;15;1407;249;3.3
2;28;16;1408;164;3.2
2;28;17;1409;97;2.8
2;28;18;1410;10;2.3
2;28;19;1411;0;2.0
2;28;20;1412;0;1.6
2;28;21;1413;0;1.3
2;28;22;1414;0;1.0
2;28;23;1415;0;0.6
2;28;24;1416;0;0.3
3;1;1;1417;0;-0.5
3;1;2;1418;0;-0.9
3;1;3;1419;0;-1.3
3;1;4;1420;0;-1.5
3;1;5;1421;0;-1.7
3;1;6;1422;0;-1.9
3;1;7;1423;0;-2.1
3;1;8;1424;2;-2.2
3;1;9;1425;26;-2.2
3;1;10;1426;57;-1.9
3;1;11;1427;82;-1.8
3;1;12;1428;99;-1.7
3;1;13;1429;116;-1.6
3;1;14;1430;95;-2.6
3;1;15;1431;76;-2.0
3;1;16;1432;57;-1.8
3;1;17;1433;42;-1.7
3;1;18;1434;5;-1.9
3;1;19;1435;0;-2.4
3;1;20;1436;0;-2.7
3;1;21;1437;0;-2.9
3;1;22;1438;0;-3.2
3;1;23;1439;0;-3.6
3;1;24;1440;0;-3.9
3;2;1;1441;0;-4.2
3;2;2;1442;0;-4.6
3;2;3;1443;0;-4.9
3;2;4;1444;0;-5.0
3;2;5;1445;0;-5.1
3;2;6;1446;0;-5.2
3;2;7;1447;0;-5.3
3;2;8;1448;3;-5.2
3;2;9;1449;69;-4.3
3;2;10;1450;163;-3.2
3;2;11;1451;288;-1.8
3;2;12;1452;312;-0.8
3;2;13;1453;432;0.4
3;2;14;1454;402;1.1
3;2;15;1455;320;1.4
3;2;16;1456;253;1.4
3;2;17;1457;148;1.0
3;2;18;1458;28;0.1
3;2;19;1459;0;-0.6
3;2;20;1460;0;-1.4
3;2;21;1461;0;-2.2
3;2;22;1462;0;-2.9
3;2;23;1463;0;-3.7
3;2;24;1464;0;-4.5
3;3;1;1465;0;-5.3
3;3;2;1466;0;-6.2
3;3;3;1467;0;-7.1
3;3;4;1468;0;-7.6
3;3;5;1469;0;-8.0
3;3;6;1470;0;-8.4
3;3;7;1471;0;-8.7
3;3;8;1472;8;-8.6
3;3;9;1473;121;-7.5
3;3;10;1474;246;-6.2
3;3;11;1475;353;-5.1
3;3;12;1476;419;-4.1
3;3;13;1477;417;-3.5
3;3;14;1478;381;-3.2
3;3;15;1479;316;-3.2
3;3;16;1480;214;-3.5
3;3;17;1481;114;-4.2
3;3;18;1482;14;-5.0
3;3;19;1483;0;-5.7
3;3;20;1484;0;-6.4
3;3;21;1485;0;-7.1
3;3;22;1486;0;-7.8
3;3;23;1487;0;-8.5
3;3;24;1488;0;-9.2
3;4;1;1489;0;-9.7
3;4;2;1490;0;-10.2
3;4;3;1491;0;-10.6
3;4;4;1492;0;-10.9
3;4;5;1493;0;-11.1
3;4;6;1494;0;-11.3
3;4;7;1495;0;-11.5
3;4;8;1496;8;-11.3
3;4;9;1497;119;-10.0
3;4;10;1498;232;-8.6
3;4;11;1499;328;-7.3
3;4;12;1500;408;-6.1
3;4;13;1501;449;-5.1
3;4;14;1502;437;-4.5
3;4;15;1503;371;-4.3
3;4;16;1504;272;-4.4
3;4;17;1505;166;-5.0
3;4;18;1506;27;-6.0
3;4;19;1507;0;-6.4
3;4;20;1508;0;-6.7
3;4;21;1509;0;-7.1
3;4;22;1510;0;-7.5
3;4;23;1511;0;-7.8
3;4;24;1512;0;-8.2
3;5;1;1513;0;-8.3
3;5;2;1514;0;-8.5
3;5;3;1515;0;-8.7
3;5;4;1516;0;-8.8
3;5;5;1517;0;-8.9
3;5;6;1518;0;-8.9
3;5;7;1519;0;-9.0
3;5;8;1520;9;-8.7
3;5;9;1521;106;-7.4
3;5;10;1522;207;-6.0
3;5;11;1523;334;-4.5
3;5;12;1524;443;-3.0
3;5;13;1525;433;-2.0
3;5;14;1526;395;-1.5
3;5;15;1527;308;-1.4
3;5;16;1528;234;-1.6
3;5;17;1529;109;-2.3
3;5;18;1530;33;-3.3
3;5;19;1531;0;-4.2
3;5;20;1532;0;-4.4
3;5;21;1533;0;-4.6
3;5;22;1534;0;-4.8
3;5;23;1535;0;-5.0
3;5;24;1536;0;-5.2
3;6;1;1537;0;-5.4
3;6;2;1538;0;-5.7
3;6;3;1539;0;-5.9
3;6;4;1540;0;-6.0
3;6;5;1541;0;-6.1
3;6;6;1542;0;-6.2
3;6;7;1543;0;-6.2
3;6;8;1544;2;-6.2
3;6;9;1545;9;-6.1
3;6;10;1546;105;-5.2
3;6;11;1547;213;-4.0
3;6;12;1548;264;-3.0
3;6;13;1549;292;-2.2
3;6;14;1550;331;-1.5
3;6;15;1551;287;-1.1
3;6;16;1552;209;-1.0
3;6;17;1553;122;-1.3
3;6;18;1554;41;-1.9
3;6;19;1555;0;-2.6
3;6;20;1556;0;-2.9
3;6;21;1557;0;-3.2
3;6;22;1558;0;-3.5
3;6;23;1559;0;-3.8
3;6;24;1560;0;-4.1
3;7;1;1561;0;-4.6
3;7;2;1562;0;-4.9
3;7;3;1563;0;-5.1
3;7;4;1564;0;-5.3
3;7;5;1565;0;-5.5
3;7;6;1566;0;-5.6
3;7;7;1567;0;-5.7
3;7;8;1568;2;-5.6
3;7;9;1569;10;-5.7
3;7;10;1570;23;-5.4
3;7;11;1571;32;-5.3
3;7;12;1572;40;-5.2
3;7;13;1573;43;-5.2
3;7;14;1574;272;-4.3
3;7;15;1575;238;-3.9
3;7;16;1576;178;-3.8
3;7;17;1577;106;-4.1
3;7;18;1578;35;-3.7
3;7;19;1579;0;-4.0
3;7;20;1580;0;-4.5
3;7;21;1581;0;-5.0
3;7;22;1582;0;-5.5
3;7;23;1583;0;-6.0
3;7;24;1584;0;-6.5
3;8;1;1585;0;-7.4
3;8;2;1586;0;-8.5
3;8;3;1587;0;-9.6
3;8;4;1588;0;-10.3
3;8;5;1589;0;-10.9
3;8;6;1590;0;-11.4
3;8;7;1591;0;-11.9
3;8;8;1592;14;-11.8
3;8;9;1593;136;-11.0
3;8;10;1594;262;-10.1
3;8;11;1595;367;-9.3
3;8;12;1596;439;-8.7
3;8;13;1597;466;-8.2
3;8;14;1598;441;-8.0
3;8;15;1599;383;-8.0
3;8;16;1600;286;-8.3
3;8;17;1601;175;-8.8
3;8;18;1602;63;-9.6
3;8;19;1603;0;-10.4
3;8;20;1604;0;-11.1
3;8;21;1605;0;-11.7
3;8;22;1606;0;-12.4
3;8;23;1607;0;-13.0
3;8;24;1608;0;-13.7
3;9;1;1609;0;-13.6
3;9;2;1610;0;-13.5
3;9;3;1611;0;-13.4
3;9;4;1612;0;-13.3
3;9;5;1613;0;-13.3
3;9;6;1614;0;-13.2
3;9;7;1615;0;-13.2
3;9;8;1616;15;-12.8
3;9;9;1617;140;-11.0
3;9;10;1618;261;-9.3
3;9;11;1619;361;-7.7
3;9;12;1620;435;-6.4
3;9;13;1621;469;-5.3
3;9;14;1622;450;-4.7
3;9;15;1623;388;-4.4
3;9;16;1624;298;-4.4
3;9;17;1625;180;-5.1
3;9;18;1626;64;-6.1
3;9;19;1627;0;-7.2
3;9;20;1628;0;-7.5
3;9;21;1629;0;-7.9
3;9;22;1630;0;-8.3
3;9;23;1631;0;-8.7
3;9;24;1632;0;-9.1
3;10;1;1633;0;-9.5
3;10;2;1634;0;-10.0
3;10;3;1635;0;-10.5
3;10;4;1636;0;-10.7
3;10;5;1637;0;-11.0
3;10;6;1638;0;-11.1
3;10;7;1639;0;-11.3
3;10;8;1640;20;-10.8
3;10;9;1641;157;-9.0
3;10;10;1642;281;-7.4
3;10;11;1643;383;-5.9
3;10;12;1644;455;-4.6
3;10;13;1645;489;-3.6
3;10;14;1646;474;-3.0
3;10;15;1647;412;-2.7
3;10;16;1648;313;-2.8
3;10;17;1649;188;-3.5
3;10;18;1650;69;-4.6
3;10;19;1651;0;-5.7
3;10;20;1652;0;-6.1
3;10;21;1653;0;-6.4
3;10;22;1654;0;-6.7
3;10;23;1655;0;-7.0
3;10;24;1656;0;-7.3
3;11;1;1657;0;-7.5
3;11;2;1658;0;-7.7
3;11;3;1659;0;-7.8
3;11;4;1660;0;-7.9
3;11;5;1661;0;-8.0
3;11;6;1662;0;-8.0
3;11;7;1663;0;-8.1
3;11;8;1664;24;-7.4
3;11;9;1665;166;-5.4
3;11;10;1666;291;-3.5
3;11;11;1667;397;-1.8
3;11;12;1668;469;-0.4
3;11;13;1669;504;0.8
3;11;14;1670;480;1.5
3;11;15;1671;413;1.8
3;11;16;1672;322;1.7
3;11;17;1673;194;1.0
3;11;18;1674;72;-0.2
3;11;19;1675;0;-1.4
3;11;20;1676;0;-1.9
3;11;21;1677;0;-2.5
3;11;22;1678;0;-3.0
3;11;23;1679;0;-3.5
3;11;24;1680;0;-4.1
3;12;1;1681;0;-4.8
3;12;2;1682;0;-5.5
3;12;3;1683;0;-6.3
3;12;4;1684;0;-6.7
3;12;5;1685;0;-7.1
3;12;6;1686;0;-7.4
3;12;7;1687;0;-7.4
3;12;8;1688;38;-6.9
3;12;9;1689;122;-6.0
3;12;10;1690;203;-5.0
3;12;11;1691;292;-3.9
3;12;12;1692;352;-3.0
3;12;13;1693;371;-2.2
3;12;14;1694;353;-1.7
3;12;15;1695;312;-1.4
3;12;16;1696;244;-1.5
3;12;17;1697;145;-1.9
3;12;18;1698;52;-2.6
3;12;19;1699;0;-3.4
3;12;20;1700;0;-3.7
3;12;21;1701;0;-4.0
3;12;22;1702;0;-4.4
3;12;23;1703;0;-4.7
3;12;24;1704;0;-5.0
3;13;1;1705;0;-5.1
3;13;2;1706;0;-5.1
3;13;3;1707;0;-5.2
3;13;4;1708;0;-5.2
3;13;5;1709;0;-5.2
3;13;6;1710;0;-5.1
3;13;7;1711;0;-5.1
3;13;8;1712;57;-4.4
3;13;9;1713;207;-2.9
3;13;10;1714;300;-1.6
3;13;11;1715;387;-0.4
3;13;12;1716;192;-0.4
3;13;13;1717;269;-0.1
3;13;14;1718;112;-0.5
3;13;15;1719;39;-1.1
3;13;16;1720;30;-1.7
3;13;17;1721;19;-2.2
3;13;18;1722;7;-2.6
3;13;19;1723;0;-3.0
3;13;20;1724;0;-3.0
3;13;21;1725;0;-3.0
3;13;22;1726;0;-3.0
3;13;23;1727;0;-3.3
3;13;24;1728;0;-3.1
3;14;1;1729;0;-3.4
3;14;2;1730;0;-3.3
3;14;3;1731;0;-3.5
3;14;4;1732;0;-3.6
3;14;5;1733;0;-3.6
3;14;6;1734;0;-3.7
3;14;7;1735;0;-3.7
3;14;8;1736;32;-3.2
3;14;9;1737;86;-2.5
3;14;10;1738;171;-1.6
3;14;11;1739;233;-0.7
3;14;12;1740;262;0.1
3;14;13;1741;355;1.0
3;14;14;1742;252;1.3
3;14;15;1743;133;1.1
3;14;16;1744;28;0.4
3;14;17;1745;94;0.2
3;14;18;1746;43;-0.2
3;14;19;1747;2;-0.7
3;14;20;1748;0;-0.9
3;14;21;1749;0;-1.1
3;14;22;1750;0;-1.3
3;14;23;1751;0;-1.5
3;14;24;1752;0;-1.7
3;15;1;1753;0;-2.1
3;15;2;1754;0;-2.2
3;15;3;1755;0;-2.5
3;15;4;1756;0;-2.6
3;15;5;1757;0;-2.8
3;15;6;1758;0;-2.8
3;15;7;1759;0;-2.8
3;15;8;1760;34;-2.3
3;15;9;1761;102;-1.5
3;15;10;1762;182;-0.5
3;15;11;1763;242;0.5
3;15;12;1764;259;1.2
3;15;13;1765;255;1.7
3;15;14;1766;258;2.1
3;15;15;1767;200;2.2
3;15;16;1768;150;2.1
3;15;17;1769;100;1.8
3;15;18;1770;40;1.3
3;15;19;1771;1;0.7
3;15;20;1772;0;0.2
3;15;21;1773;0;-0.2
3;15;22;1774;0;-0.7
3;15;23;1775;0;-1.2
3;15;24;1776;0;-1.6
3;16;1;1777;0;-2.1
3;16;2;1778;0;-2.6
3;16;3;1779;0;-3.1
3;16;4;1780;0;-3.4
3;16;5;1781;0;-3.6
3;16;6;1782;0;-3.9
3;16;7;1783;0;-3.9
3;16;8;1784;54;-3.2
3;16;9;1785;155;-1.9
3;16;10;1786;258;-0.5
3;16;11;1787;340;0.8
3;16;12;1788;404;1.9
3;16;13;1789;422;2.8
3;16;14;1790;406;3.4
3;16;15;1791;351;3.7
3;16;16;1792;264;3.6
3;16;17;1793;172;3.1
3;16;18;1794;73;2.2
3;16;19;1795;1;1.2
3;16;20;1796;0;1.5
3;16;21;1797;0;1.7
3;16;22;1798;0;2.0
3;16;23;1799;0;2.2
3;16;24;1800;0;2.5
3;17;1;1801;0;2.7
3;17;2;1802;0;3.0
3;17;3;1803;0;3.3
3;17;4;1804;0;3.5
3;17;5;1805;0;3.6
3;17;6;1806;0;3.8
3;17;7;1807;0;3.8
3;17;8;1808;52;4.8
3;17;9;1809;126;6.1
3;17;10;1810;214;7.6
3;17;11;1811;191;8.3
3;17;12;1812;168;8.8
3;17;13;1813;220;9.3
3;17;14;1814;312;10.2
3;17;15;1815;242;10.6
3;17;16;1816;231;10.8
3;17;17;1817;164;10.8
3;17;18;1818;105;10.5
3;17;19;1819;6;9.8
3;17;20;1820;0;8.9
3;17;21;1821;0;8.1
3;17;22;1822;0;7.3
3;17;23;1823;0;6.5
3;17;24;1824;0;5.6
3;18;1;1825;0;4.6
3;18;2;1826;0;3.4
3;18;3;1827;0;2.3
3;18;4;1828;0;1.7
3;18;5;1829;0;1.1
3;18;6;1830;0;0.6
3;18;7;1831;0;0.6
3;18;8;1832;43;1.0
3;18;9;1833;111;1.6
3;18;10;1834;162;2.1
3;18;11;1835;217;2.6
3;18;12;1836;268;3.2
3;18;13;1837;285;3.6
3;18;14;1838;249;3.7
3;18;15;1839;223;3.8
3;18;16;1840;153;3.6
3;18;17;1841;103;3.3
3;18;18;1842;41;2.8
3;18;19;1843;1;2.3
3;18;20;1844;0;1.8
3;18;21;1845;0;1.3
3;18;22;1846;0;0.7
3;18;23;1847;0;0.0
3;18;24;1848;0;-0.3
3;19;1;1849;0;-0.5
3;19;2;1850;0;-0.6
3;19;3;1851;0;-0.7
3;19;4;1852;0;-0.7
3;19;5;1853;0;-0.7
3;19;6;1854;0;-1.1
3;19;7;1855;1;-0.8
3;19;8;1856;9;-0.5
3;19;9;1857;47;0.1
3;19;10;1858;71;0.6
3;19;11;1859;78;0.9
3;19;12;1860;46;1.0
3;19;13;1861;60;1.2
3;19;14;1862;409;2.8
3;19;15;1863;411;4.0
3;19;16;1864;285;4.6
3;19;17;1865;210;4.9
3;19;18;1866;108;4.7
3;19;19;1867;5;4.2
3;19;20;1868;0;3.5
3;19;21;1869;0;2.8
3;19;22;1870;0;2.1
3;19;23;1871;0;1.4
3;19;24;1872;0;0.7
3;20;1;1873;0;-0.3
3;20;2;1874;0;-1.3
3;20;3;1875;0;-2.3
3;20;4;1876;0;-2.8
3;20;5;1877;0;-3.3
3;20;6;1878;0;-3.7
3;20;7;1879;1;-3.7
3;20;8;1880;53;-3.1
3;20;9;1881;137;-2.2
3;20;10;1882;241;-1.1
3;20;11;1883;306;-0.1
3;20;12;1884;329;0.7
3;20;13;1885;372;1.3
3;20;14;1886;359;1.8
3;20;15;1887;320;2.0
3;20;16;1888;251;2.0
3;20;17;1889;154;1.6
3;20;18;1890;64;0.9
3;20;19;1891;1;0.1
3;20;20;1892;0;-0.6
3;20;21;1893;0;-1.2
3;20;22;1894;0;-1.9
3;20;23;1895;0;-2.6
3;20;24;1896;0;-3.2
3;21;1;1897;0;-3.5
3;21;2;1898;0;-3.9
3;21;3;1899;0;-4.3
3;21;4;1900;0;-4.5
3;21;5;1901;0;-4.7
3;21;6;1902;0;-4.8
3;21;7;1903;2;-4.8
3;21;8;1904;69;-3.8
3;21;9;1905;192;-2.2
3;21;10;1906;283;-0.7
3;21;11;1907;395;0.9
3;21;12;1908;454;2.3
3;21;13;1909;447;3.2
3;21;14;1910;504;4.2
3;21;15;1911;391;4.5
3;21;16;1912;310;4.5
3;21;17;1913;190;3.9
3;21;18;1914;94;2.9
3;21;19;1915;4;1.8
3;21;20;1916;0;1.5
3;21;21;1917;0;1.3
3;21;22;1918;0;1.1
3;21;23;1919;0;0.8
3;21;24;1920;0;0.6
3;22;1;1921;0;0.5
3;22;2;1922;0;0.4
3;22;3;1923;0;0.3
3;22;4;1924;0;0.3
3;22;5;1925;0;0.3
3;22;6;1926;0;0.3
3;22;7;1927;1;0.1
3;22;8;1928;35;0.9
3;22;9;1929;88;1.6
3;22;10;1930;147;2.5
3;22;11;1931;192;3.3
3;22;12;1932;213;4.0
3;22;13;1933;217;4.5
3;22;14;1934;212;4.8
3;22;15;1935;192;5.0
3;22;16;1936;142;5.0
3;22;17;1937;89;4.8
3;22;18;1938;36;4.3
3;22;19;1939;1;3.8
3;22;20;1940;0;2.8
3;22;21;1941;0;2.7
3;22;22;1942;0;2.1
3;22;23;1943;0;1.7
3;22;24;1944;0;1.2
3;23;1;1945;0;0.6
3;23;2;1946;0;-0.1
3;23;3;1947;0;-0.7
3;23;4;1948;0;-1.1
3;23;5;1949;0;-1.4
3;23;6;1950;0;-1.7
3;23;7;1951;2;-1.7
3;23;8;1952;51;-1.0
3;23;9;1953;130;-0.1
3;23;10;1954;176;0.7
3;23;11;1955;232;1.5
3;23;12;1956;264;2.1
3;23;13;1957;262;2.6
3;23;14;1958;304;3.0
3;23;15;1959;266;3.3
3;23;16;1960;224;3.3
3;23;17;1961;136;3.0
3;23;18;1962;67;2.5
3;23;19;1963;2;1.8
3;23;20;1964;0;1.4
3;23;21;1965;0;1.0
3;23;22;1966;0;0.6
3;23;23;1967;0;0.2
3;23;24;1968;0;-0.3
3;24;1;1969;0;-0.3
3;24;2;1970;0;-0.8
3;24;3;1971;0;-0.7
3;24;4;1972;0;-0.8
3;24;5;1973;0;-0.8
3;24;6;1974;0;-0.9
3;24;7;1975;10;-0.5
3;24;8;1976;23;-0.3
3;24;9;1977;123;1.0
3;24;10;1978;165;1.9
3;24;11;1979;89;2.0
3;24;12;1980;183;2.6
3;24;13;1981;270;3.4
3;24;14;1982;131;3.5
3;24;15;1983;177;3.7
3;24;16;1984;329;4.4
3;24;17;1985;295;4.8
3;24;18;1986;122;4.6
3;24;19;1987;17;4.0
3;24;20;1988;0;3.4
3;24;21;1989;0;2.8
3;24;22;1990;0;2.3
3;24;23;1991;0;1.7
3;24;24;1992;0;1.1
3;25;1;1993;0;0.5
3;25;2;1994;0;-0.2
3;25;3;1995;0;-0.9
3;25;4;1996;0;-1.2
3;25;5;1997;0;-1.6
3;25;6;1998;0;-1.8
3;25;7;1999;1;-1.8
3;25;8;2000;90;-0.5
3;25;9;2001;176;0.7
3;25;10;2002;243;1.8
3;25;11;2003;273;2.6
3;25;12;2004;264;3.1
3;25;13;2005;309;3.6
3;25;14;2006;347;4.2
3;25;15;2007;271;4.3
3;25;16;2008;213;4.2
3;25;17;2009;171;4.0
3;25;18;2010;103;3.5
3;25;19;2011;13;2.7
3;25;20;2012;0;1.8
3;25;21;2013;0;1.0
3;25;22;2014;0;0.1
3;25;23;2015;0;-0.8
3;25;24;2016;0;-1.6
3;26;1;2017;0;-2.3
3;26;2;2018;0;-3.0
3;26;3;2019;0;-3.8
3;26;4;2020;0;-4.2
3;26;5;2021;0;-4.6
3;26;6;2022;0;-4.8
3;26;7;2023;6;-4.7
3;26;8;2024;112;-3.2
3;26;9;2025;243;-1.4
3;26;10;2026;385;0.6
3;26;11;2027;460;2.2
3;26;12;2028;525;3.6
3;26;13;2029;559;4.7
3;26;14;2030;511;5.3
3;26;15;2031;453;5.6
3;26;16;2032;371;5.6
3;26;17;2033;249;5.0
3;26;18;2034;114;3.9
3;26;19;2035;6;2.5
3;26;20;2036;0;2.0
3;26;21;2037;0;1.5
3;26;22;2038;0;1.1
3;26;23;2039;0;0.6
3;26;24;2040;0;0.1
3;27;1;2041;0;-0.1
3;27;2;2042;0;-0.2
3;27;3;2043;0;-0.4
3;27;4;2044;0;-0.5
3;27;5;2045;0;-0.6
3;27;6;2046;0;-0.6
3;27;7;2047;2;-0.6
3;27;8;2048;83;0.8
3;27;9;2049;188;2.4
3;27;10;2050;299;4.2
3;27;11;2051;429;6.1
3;27;12;2052;439;7.4
3;27;13;2053;434;8.3
3;27;14;2054;419;9.0
3;27;15;2055;402;9.4
3;27;16;2056;340;9.5
3;27;17;2057;250;9.2
3;27;18;2058;123;8.4
3;27;19;2059;11;7.2
3;27;20;2060;0;6.5
3;27;21;2061;0;5.7
3;27;22;2062;0;5.0
3;27;23;2063;0;4.3
3;27;24;2064;0;3.5
3;28;1;2065;0;2.8
3;28;2;2066;0;2.0
3;28;3;2067;0;1.2
3;28;4;2068;0;0.8
3;28;5;2069;0;0.4
3;28;6;2070;0;0.1
3;28;7;2071;2;0.1
3;28;8;2072;76;1.2
3;28;9;2073;174;2.5
3;28;10;2074;227;3.6
3;28;11;2075;272;4.4
3;28;12;2076;341;5.4
3;28;13;2077;467;6.6
3;28;14;2078;379;7.1
3;28;15;2079;381;7.5
3;28;16;2080;348;7.7
3;28;17;2081;223;7.5
3;28;18;2082;155;7.0
3;28;19;2083;27;6.0
3;28;20;2084;0;5.2
3;28;21;2085;0;4.4
3;28;22;2086;0;3.6
3;28;23;2087;0;2.8
3;28;24;2088;0;2.0
3;29;1;2089;0;1.5
3;29;2;2090;0;0.9
3;29;3;2091;0;0.3
3;29;4;2092;0;0.0
3;29;5;2093;0;-0.3
3;29;6;2094;0;-0.5
3;29;7;2095;8;-0.3
3;29;8;2096;101;1.0
3;29;9;2097;183;2.2
3;29;10;2098;190;2.9
3;29;11;2099;228;3.5
3;29;12;2100;338;4.4
3;29;13;2101;380;5.3
3;29;14;2102;380;5.9
3;29;15;2103;324;6.2
3;29;16;2104;308;6.3
3;29;17;2105;154;5.9
3;29;18;2106;72;5.2
3;29;19;2107;3;4.3
3;29;20;2108;0;3.7
3;29;21;2109;0;3.0
3;29;22;2110;0;2.4
3;29;23;2111;0;1.7
3;29;24;2112;0;1.1
3;30;1;2113;0;0.6
3;30;2;2114;0;0.1
3;30;3;2115;0;-0.4
3;30;4;2116;0;-0.7
3;30;5;2117;0;-1.0
3;30;6;2118;0;-1.2
3;30;7;2119;7;-1.0
3;30;8;2120;106;0.5
3;30;9;2121;200;2.0
3;30;10;2122;279;3.3
3;30;11;2123;379;4.6
3;30;12;2124;419;5.8
3;30;13;2125;467;6.8
3;30;14;2126;471;7.5
3;30;15;2127;426;7.9
3;30;16;2128;327;8.0
3;30;17;2129;193;7.4
3;30;18;2130;82;6.4
3;30;19;2131;3;5.3
3;30;20;2132;0;4.7
3;30;21;2133;0;4.1
3;30;22;2134;0;3.4
3;30;23;2135;0;2.8
3;30;24;2136;0;2.2
3;31;1;2137;0;1.7
3;31;2;2138;0;1.3
3;31;3;2139;0;0.8
3;31;4;2140;0;0.7
3;31;5;2141;0;0.5
3;31;6;2142;0;0.3
3;31;7;2143;11;0.7
3;31;8;2144;134;2.5
3;31;9;2145;280;4.4
3;31;10;2146;402;6.3
3;31;11;2147;485;7.8
3;31;12;2148;538;9.2
3;31;13;2149;542;10.1
3;31;14;2150;524;10.8
3;31;15;2151;477;11.2
3;31;16;2152;386;11.3
3;31;17;2153;263;10.9
