02.12.2017 09:00;0.7;752.7;765.4;0.7;98;2;4.0;0.4
02.12.2017 06:00;0.4;752.0;764.7;0.2;98;3;4.0;0.1
02.12.2017 03:00;0.1;751.8;764.5;-0.4;98;4;4.0;-0.2
02.12.2017 00:00;0.1;752.2;764.8;0.0;98;4;4.0;-0.2
01.12.2017 21:00;0.1;752.2;764.9;-1.8;97;5;2.0;-0.3
01.12.2017 18:00;-0.2;754.0;766.7;-1.0;92;5;4.0;-1.4
01.12.2017 15:00;-0.4;755.0;767.8;-1.3;91;6;4.0;-1.7
01.12.2017 12:00;-1.2;756.3;769.0;-0.6;88;4;10.0;-2.9
01.12.2017 09:00;-1.8;756.9;769.7;-0.6;90;4;10.0;-3.3
01.12.2017 06:00;-2.0;757.5;770.4;-0.7;90;3;10.0;-3.5
01.12.2017 03:00;-2.1;758.2;771.1;-0.7;92;3;10.0;-3.3
01.12.2017 00:00;-2.4;758.9;771.8;0.6;93;2;4.0;-3.4
